date,W_RMW,W_CMA,W_HML,turnover,selected_lambda,clip_hit
2010-10-31,0.33442952450144037,0.3328001906033631,0.33277028489519644,0.00010984244300477064,1,0.0
2010-11-30,0.3343715964367523,0.332740340355299,0.33288806320794867,0.00023555662550439616,1,0.0
2010-12-31,0.33440860381322957,0.3327253163618422,0.3328660798249283,7.401475295443216e-05,1,0.0
2011-01-31,0.33453836679528137,0.3326675352789757,0.3327940979257429,0.00025952596410372397,1,0.0
2011-02-28,0.33452081484218116,0.3326460089658105,0.33283317619200836,7.815653253090415e-05,1,0.0
2011-03-31,0.33333334229464445,0.3333333302413157,0.33333332746403993,0.0023749450950734663,100000,0.0
2011-04-30,0.33333334215516874,0.33333333002298005,0.3333333278218512,7.156226167204238e-10,100000,0.0
2011-05-31,0.3333333415803777,0.3333333299177413,0.3333333285018811,1.3600596759921757e-09,100000,0.0
2011-06-30,0.33333334083102567,0.3333333298962413,0.33333332927273307,1.5417039866960636e-09,100000,0.0
2011-07-31,0.3333333404827333,0.3333333294918153,0.33333333002545146,1.5054367752398434e-09,100000,0.0
2011-08-31,0.3333333404309678,0.3333333301914108,0.3333333293776214,1.3991910408073238e-09,100000,0.0
2011-09-30,0.3333333411669415,0.33333333137798304,0.33333332745507527,3.845092078069712e-09,100000,0.0
2011-10-31,0.33333334241124246,0.3333333326086934,0.3333333249800642,4.950022391980724e-09,100000,0.0
2011-11-30,0.33333334471274345,0.3333333335178345,0.333333321769422,6.421284282076556e-09,100000,0.0
2011-12-31,0.33333334349186644,0.33333333293490736,0.33333332357322637,3.6076085452307893e-09,100000,0.0
2012-01-31,0.3333333436165625,0.3333333333467909,0.3333333230366465,1.073159505704524e-09,100000,0.0
2012-02-29,0.33333334397606185,0.3333333337394292,0.33333332228450907,1.5042750378668757e-09,100000,0.0
2012-03-31,0.33477418419669014,0.33319935531330125,0.33202646049000856,0.002881680441256751,1,0.0
2012-04-30,0.3348015796597377,0.3331435796706796,0.33205484066958274,0.0001115512852434275,1,0.0
2012-05-31,0.3347069901442077,0.33317313418368594,0.3321198756721063,0.0001891790310599717,1,0.0
2012-06-30,0.33464875264117405,0.33323149524346024,0.3321197521153656,0.0001167221195486623,1,0.0
2012-07-31,0.33475149865482406,0.3332845876828254,0.3319639136623506,0.00031167690603012277,1,0.0
2012-08-31,0.3347683094414735,0.33335483438342123,0.3318768561751053,0.00017411497449060231,1,0.0
2012-09-30,0.3347609851926179,0.33332106596900185,0.33191794883838033,8.218532655002164e-05,1,0.0
2012-10-31,0.3347198882384515,0.3332666037947561,0.33201350796679235,0.00019111825682416317,1,0.0
2012-11-30,0.3345427493810782,0.33312833756315535,0.33232891305576656,0.0006308101779482489,1,0.0
2012-12-31,0.33445124576698065,0.33307787971395164,0.3324708745190678,0.00028392292660250895,1,0.0
2013-01-31,0.3344766922042754,0.33304092086788994,0.33248238692783455,7.391769212317101e-05,1,0.0
2013-02-28,0.3344906298465535,0.3329910536484315,0.3325183165050152,9.973443891714284e-05,1,0.0
2013-03-31,0.3333333404403389,0.33333333237944557,0.3333333271802156,0.0023145788124290245,100000,0.0
2013-04-30,0.33333334026824474,0.3333333321928385,0.33333332753891687,7.174025262735029e-10,100000,0.0
2013-05-31,0.33333333942597837,0.3333333320159007,0.33333332855812087,2.0384081644841956e-09,100000,0.0
2013-06-30,0.3333333406687695,0.3333333313557831,0.3333333279754475,2.4855821290081792e-09,100000,0.0
2013-07-31,0.3333333422204293,0.33333333142756705,0.3333333263520035,3.246887758656669e-09,100000,0.0
2013-08-31,0.3333333428889428,0.33333333167738327,0.33333332543367394,1.8366592691165806e-09,100000,0.0
2013-09-30,0.33333334286071353,0.33333333083120414,0.3333333263080824,1.7488168135848525e-09,100000,0.0
2013-10-31,0.3333333420556833,0.3333333307217122,0.33333332722260445,1.8290442493906767e-09,100000,0.0
2013-11-30,0.33333334145320914,0.33333333053253567,0.3333333280142551,1.5833013233823579e-09,100000,0.0
2013-12-31,0.3333333417684359,0.33333333015319766,0.33333332807836635,7.58676010903514e-10,100000,0.0
2014-01-31,0.3333333425652708,0.3333333299283538,0.3333333275063754,1.5936697517204834e-09,100000,0.0
2014-02-28,0.3333333413335251,0.3333333299019442,0.3333333287645307,2.516310604327998e-09,100000,0.0
2014-03-31,0.333995679147482,0.3329818072653873,0.33302251358713064,0.001324675627913885,1,0.0
2014-04-30,0.3340343208027211,0.3329922355275119,0.33297344366976717,9.813983472717336e-05,1,0.0
2014-05-31,0.3340057211938596,0.3329874047868144,0.3330068740193262,6.686069911809867e-05,1,0.0
2014-06-30,0.33391054713724294,0.3329754168783924,0.3331140359843647,0.00021432393007708717,1,0.0
2014-07-31,0.3338928890682629,0.3329420402588438,0.33316507067289325,0.0001020693770572012,1,0.0
2014-08-31,0.3339238252224418,0.3329476684446787,0.33312850633287944,7.312868002762318e-05,1,0.0
2014-09-30,0.33388932346305783,0.3329948472923414,0.33311582924460065,9.435769532545324e-05,1,0.0
2014-10-31,0.3339877772874039,0.3330235798388835,0.3329886428737126,0.00025437274177619873,1,0.0
2014-11-30,0.3339940682414403,0.33308766651778104,0.33291826524077867,0.00014075526586787568,1,0.0
2014-12-31,0.3340171762425616,0.3331617342161642,0.3328210895412742,0.0001943513990089185,1,0.0
2015-01-31,0.3340542847628055,0.3332138144827231,0.33273190075447134,0.0001783775736056703,1,0.0
2015-02-28,0.33394654549161373,0.3332885295548987,0.3327649249534876,0.00021547854238362918,1,0.0
2015-03-31,0.3341654497729989,0.3331314510311247,0.3327030991958764,0.00043780856277036984,1,0.0
2015-04-30,0.33413944699942605,0.3331418210383353,0.3327187319622386,5.200554714568373e-05,1,0.0
2015-05-31,0.33421486036883286,0.33316106230449055,0.33262407732667676,0.00018930927112392748,1,0.0
2015-06-30,0.3342018705752807,0.333125272971084,0.3326728564536353,9.755825391721817e-05,1,0.0
2015-07-31,0.3342837891000291,0.33311749004894214,0.33259872085102865,0.00016383704949690658,1,0.0
2015-08-31,0.3342958046388905,0.33320306311045605,0.3325011322506535,0.00019517720075051814,1,0.0
2015-09-30,0.33436713731304546,0.3332568461235179,0.3323760165634365,0.00025023137443375143,1,0.0
2015-10-31,0.33439461021079864,0.33334422288772525,0.3322611669014761,0.00022969932392091774,1,0.0
2015-11-30,0.33446838945600726,0.33341273726507764,0.3321188732789151,0.0002845872451220366,1,0.0
2015-12-31,0.33446279669135737,0.33342191618618033,0.3321152871224623,1.835784220538539e-05,1,0.0
2016-01-31,0.33453075015877304,0.33346727741608123,0.33200197242514584,0.00022662939463302667,1,0.0
2016-02-29,0.33436367367871056,0.3334989620608952,0.33213736426039425,0.00033415296012484497,1,0.0
2016-03-31,0.33442305505161385,0.33344776221636746,0.33212918273201875,0.00011876274580652213,1,0.0
2016-04-30,0.33442551737218285,0.33338612544516516,0.332188357182652,0.00012327354240454502,1,0.0
2016-05-31,0.33435371826260757,0.33329474691770333,0.33235153481968904,0.00032635527407415266,1,0.0
2016-06-30,0.33424541323203577,0.3332180515041661,0.332536535263798,0.0003700008882179806,1,0.0
2016-07-31,0.334155974498074,0.333253747362338,0.3325902781395881,0.0001788774679237215,1,0.0
2016-08-31,0.3340940597326151,0.33320118704492896,0.3327047532224561,0.00022895016573593052,1,0.0
2016-09-30,0.3340938583320168,0.3331841073965031,0.33272203427147995,3.456209804797439e-05,1,0.0
2016-10-31,0.33410684004576935,0.3331617541380847,0.332731405816146,4.470651683702309e-05,1,0.0
2016-11-30,0.33414871071544455,0.3331192228323046,0.33273206645225073,8.506261155999395e-05,1,0.0
2016-12-31,0.33424201641813345,0.3330647582388641,0.33269322534300233,0.00018661140537779008,1,0.0
2017-01-31,0.3342076422352076,0.33300951543403334,0.33278284233075894,0.00017923397551322662,1,0.0
2017-02-28,0.33419047247074,0.3329907472832878,0.3328187802459721,7.187583042628232e-05,1,0.0
2017-03-31,0.33391510765711985,0.3328786411896627,0.33320625115321756,0.0007749418144907261,1,0.0
2017-04-30,0.33384755462974125,0.3328866377462372,0.3332658076240215,0.0001351060547570837,1,0.0
2017-05-31,0.3338167541099134,0.3329222632893419,0.33326098260074466,7.125108620936738e-05,1,0.0
2017-06-30,0.33373694724153335,0.33295069312493986,0.3333123596335269,0.0001596137367602668,1,0.0
2017-07-31,0.3337511254052816,0.3329380685625027,0.3333108060322157,2.835632749664807e-05,1,0.0
2017-08-31,0.3337294517302152,0.3329461446671135,0.3333244036026713,4.3347350132838525e-05,1,0.0
2017-09-30,0.3336964243561641,0.33295007522072934,0.3333535004231064,6.605474810206236e-05,1,0.0
2017-10-31,0.3337387739843362,0.33292760653200215,0.3333336194836617,8.469925634402298e-05,1,0.0
2017-11-30,0.33375240898044617,0.3329640340072916,0.3332835570122624,0.0001001249427986517,1,0.0
2017-12-31,0.3337183635242272,0.3329600641005052,0.33332157237526755,7.603072601047867e-05,1,0.0
2018-01-31,0.33368538242658596,0.3329802126780864,0.3333344048953276,6.596219528248737e-05,1,0.0
2018-02-28,0.3337596395866002,0.332954592301093,0.33328576811230687,0.00014851432002843667,1,0.0
2018-03-31,0.3340276249047887,0.3327911693666159,0.3331812057285954,0.0005359706363770589,1,0.0
2018-04-30,0.33401113981970604,0.3328604460683294,0.33312841411196464,0.0001385534034268887,1,0.0
2018-05-31,0.3340614332216033,0.3328847458854834,0.3330538208929134,0.00014918643810252208,1,0.0
2018-06-30,0.3340032534976412,0.3329111876435932,0.3330855588587655,0.000116359447923986,1,0.0
2018-07-31,0.3340278939029026,0.33293557100291926,0.33303653509417813,9.804752917486059e-05,1,0.0
2018-08-31,0.3340499528776051,0.33296876213586274,0.3329812849865322,0.00011050021529190879,1,0.0
2018-09-30,0.33398619730956786,0.33296478945726166,0.3330490132331706,0.00013545649327673104,1,0.0
2018-10-31,0.33402207027320024,0.33296161330697016,0.33301631641982943,7.174592726505447e-05,1,0.0
2018-11-30,0.33402692253126137,0.33298426834435946,0.3329888091243792,5.5014590900626104e-05,1,0.0
2018-12-31,0.33400788764672934,0.3330466342039939,0.33294547814927683,0.00012473171926885573,1,0.0
2019-01-31,0.33396010524446673,0.33315024132117027,0.33288965343436283,0.00020721423435299258,1,0.0
2019-02-28,0.333975980369745,0.33320951471767096,0.33281450491258413,0.00015029704355767892,1,0.0
2019-03-31,0.334060762769097,0.33335542917237526,0.3325838080585277,0.00046139370811271174,1,0.0
2019-04-30,0.333958292493685,0.3333270541925664,0.3327146533137486,0.00026169051044172553,1,0.0
2019-05-31,0.3339489509670972,0.33328215168007524,0.33276889735282755,0.00010848807815794226,1,0.0
2019-06-30,0.3338578983301598,0.3332813435627803,0.33286075810705995,0.00018372150846479585,1,0.0
2019-07-31,0.3339244545254256,0.3333174139378058,0.33275813153676864,0.00020525314058261745,1,0.0
2019-08-31,0.33391348457200065,0.3332812364072034,0.332805279020796,9.429496805463122e-05,1,0.0
2019-09-30,0.33376925743280034,0.3332626935262629,0.33296804904093663,0.0003255400402814579,1,0.0
2019-10-31,0.33384883476171523,0.333219565601679,0.33293159963660585,0.0001591546578296188,1,0.0
2019-11-30,0.3339418640599851,0.3332116012486415,0.3328465346913734,0.0001860585965398065,1,0.0
2019-12-31,0.33393632812155566,0.3331811657358378,0.3328825061426066,7.194290246642643e-05,1,0.0
2020-01-31,0.33397364174848526,0.3331566040664811,0.33286975418503356,7.462725385931623e-05,1,0.0
2020-02-29,0.3338624672295534,0.3331726001618595,0.3329649326085871,0.00022234903786383375,1,0.0
2020-03-31,0.3341442362884535,0.33326333124858115,0.3325924324629654,0.000745000291243525,1,0.0
2020-04-30,0.33447009085096185,0.33344326148041487,0.33208664766862317,0.001011569588684258,1,0.0
2020-05-31,0.3346576103091194,0.3337041677235103,0.3316382219673703,0.0008968514025058383,1,0.0
2020-06-30,0.33454034099568936,0.33355479276354427,0.3319048662407664,0.0005332885467921877,1,0.0
2020-07-31,0.33442725929224365,0.33340382078191017,0.3321689199258462,0.0005281073701595695,1,0.0
2020-08-31,0.3344032159261323,0.3333925129528369,0.33220427112103074,7.070239036915948e-05,1,0.0
2020-09-30,0.3343596720918641,0.3332852235954943,0.3323551043126417,0.00030166638322176587,1,0.0
2020-10-31,0.3343729091731367,0.3333034999628845,0.3323235908639787,6.302689732579081e-05,1,0.0
2020-11-30,0.3344228112602551,0.3333059212462496,0.3322712674934953,0.00010464674096688498,1,0.0
2020-12-31,0.33438113753328835,0.33325181642708535,0.3323670460396263,0.0001915570922619847,1,0.0
2021-01-31,0.33434771612423936,0.3331829146018717,0.33246936927388887,0.00020464646852519364,1,0.0
2021-02-28,0.33433185920495284,0.33309290236888217,0.33257523842616493,0.00021173830455212261,1,0.0
2021-03-31,0.33440301137585493,0.3331842575664401,0.3324127310577048,0.00032501473692014837,1,0.0
2021-04-30,0.33442339006879596,0.33312027283721585,0.33245633709398814,0.00012796945844861796,1,0.0
2021-05-31,0.33441246515840684,0.33313868765925353,0.3324488471823397,3.6829644075253576e-05,1,0.0
2021-06-30,0.3343829080139391,0.33312349675459135,0.3324935952314696,8.949609825981142e-05,1,0.0
2021-07-31,0.3343637861204197,0.333155338084806,0.3324808757947743,6.368266042933168e-05,1,0.0
2021-08-31,0.33434866090464965,0.3331966578405204,0.3324546812548301,8.263951142867265e-05,1,0.0
2021-09-30,0.3343688407975459,0.3331969153101923,0.3324342438922618,4.087472513647494e-05,1,0.0
2021-10-31,0.3344008210900646,0.33316208659020885,0.3324370923197267,6.965743996700802e-05,1,0.0
2021-11-30,0.3343827089790238,0.3331441636215129,0.3324731273994632,7.207015947330309e-05,1,0.0
2021-12-31,0.3343647508701072,0.3331580705122919,0.3324771786176009,3.591621783327614e-05,1,0.0
2022-01-31,0.3343713561804756,0.3331483732923574,0.332480270527167,1.9394439868980484e-05,1,0.0
2022-02-28,0.3343882442249511,0.33312208136003785,0.3324896744150111,5.2583864639188516e-05,1,0.0
2022-03-31,0.3344446681203575,0.33302747625199763,0.3325278556276448,0.00018921021608031552,1,0.0
2022-04-30,0.3345601599790316,0.33306371108161353,0.3323761289393548,0.0003034533765799985,1,0.0
2022-05-31,0.33460981283665564,0.33304878750289485,0.3323413996604495,9.930571524802145e-05,1,0.0
2022-06-30,0.3346360571911351,0.33314534642331883,0.33221859638554607,0.000245606549806876,1,0.0
2022-07-31,0.33460682943619446,0.33325056720628954,0.3321426033575161,0.00021044156594129948,1,0.0
2022-08-31,0.33457310962057335,0.3334842760744324,0.3319426143049942,0.0004674177362858356,1,0.0
2022-09-30,0.33452365081272595,0.33345267594305744,0.33202367324421667,0.00016211787844477854,1,0.0
2022-10-31,0.3345701514906171,0.333411949480966,0.33201789902841683,9.300135578244051e-05,1,0.0
